precio soles,precio dolares,direccion,ciudad,metros cuadrados,dormitorios,banios,estacionamientos,detalles,precio texto,descripcion,imagen,link_propiedad,filtro_precio,filtro_m2,filtro_banios,filtro_dorm,descripcion_optimizada,Tipo,SEO:Index,SEO:Slug,SEO:Title,SEO:Description
770000.0,200000.0,Santa Isabel 147,"Miraflores, Lima",80 m²,1 dorm.,,,1 dorm.  ,"S/ 770,000 - USD 200,000","Santa Isabel 147 está situado en una de las calles más exclusivas de Miraflores, a pocos metros del malecón y de Larcomar. Ubicación perfecta para pasear, salir a comer, ir de compras y hacer deporte. Es un edificio eco-friendly con certificación Edge, y departamentos de 1, 2 y 3 dormitorios, desde 80m² hasta 239m² con vista exterior.",https://img10.naventcdn.com/avisos/111/00/65/71/53/07/720x532/347565063.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememefin-santa-isabel-147-142548335.html,"S/. 500,001 - S/. 1,000,000",50 - 100 m²,,1 dorm.,"Descubre Santa Isabel 147, en el corazón de Miraflores. Exclusivo departamento de 80 m², a pocos pasos del malecón y Larcomar. Disfruta de un edificio eco-friendly, ideal para paseos, gastronomía y deporte. Opciones de 1, 2 y 3 dormitorios con vistas exteriores. ¡Tu hogar perfecto espera!",Compra,yes,departamento-exclusivo-miraflores,Departamento Exclusivo en Miraflores,"Vive en el corazón de Miraflores con este exclusivo departamento de 80 m². A pocos pasos del malecón y Larcomar, en un edificio eco-friendly. Opciones de 1, 2 y 3 dormitorios. ¡Tu hogar ideal te espera!"
143300.0,,Av Colonial 2200,"Lima Cercado, Lima",35 m²,1 dorm.,,,1 dorm.  ,"S/ 143,300","¡descubre el proyecto cedro 33 en lanzamiento! Ven Y conoce nuestros 3 departamentos pilotos. ¡Tu nuevo depa está en Cedro 33! Ubicado en la zona residencial de la Avenida Colonial en el Cercado de Lima, Cedro 33 es un proyecto que te ofrecerá calidad de vida en un entorno seguro para ti y tu familia, en ella encontrarás 14 áreas comunes (Gimnasio, Sala de Reuniones, Zona de parrillas, una increible piscina panoramica y muchas más) Su estratégica ubicación te permitirá conectarte con los diferentes distritos a través de vías principales, muy cerca a parques, colegios, universidades, mercados y supermercados, Visítanos en nuestra Sala de Venta y conoce nuestros 3 departamentos pilotos. **Precios publicados incluyen descuentos de acuerdo con la campaña vigente y se encuentra sujeto a disponibilidad.",https://img10.naventcdn.com/avisos/111/01/44/43/35/59/720x532/1495091948.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememvein-cedro-33-144570211.html,"Menos de S/. 500,000",Menos de 50 m²,,1 dorm.,"Descubre Cedro 33 en Lima Cercado. Departamento de 35 m² con 1 dormitorio, ubicado en la estratégica Av. Colonial. Disfruta de 14 áreas comunes, incluido gimnasio y piscina panorámica. Conéctate fácilmente a toda la ciudad y vive en un entorno seguro y conveniente. ¡Visítanos hoy mismo!",Compra,yes,departamento-cedro-33-lima-cercado,Moderno Departamento en Lima Cercado,"Vive en Cedro 33, un departamento de 35 m² con 1 dormitorio en Av. Colonial, Lima. Disfruta de 14 áreas comunes, gimnasio y piscina, con fácil acceso a la ciudad. ¡Visítanos hoy!"
354859.0,,Calle Las Palmeras 291. San Isidro,"Orrantia, San Isidro",40 m²,1 dorm.,,,1 dorm.  ,"S/ 354,859","Una joya arquitectónica de 33 pisos, en forma de “L” que le ofrecerá a tu departamento una iluminación natural y cálida; y un ambiente realmente acogedor y fresco para que todos tus días tengan una vibra especial. Acompañado de metrajes inteligentes que te acogen y hacen que tu vida fluya, baños con tinas para momentos de relax y mucha luz para mentes despiertas y alegrías compartidas. ¡Una vida de altura es una vida llena de pasión, de proyectos futuros, de vistas fascinantes y de posibilidades infinitas.!",https://img10.naventcdn.com/avisos/111/00/04/56/30/82/720x532/1494182358.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememvein-palm-living-67055120.html,"Menos de S/. 500,000",Menos de 50 m²,,1 dorm.,"Descubre tu oasis urbano en San Isidro: acogedor departamento de 40 m² con diseño arquitectónico único. Disfruta de una iluminación natural, espacios inteligentes y baños relajantes. Vive con pasión y proyecta un futuro lleno de posibilidades en este entorno vibrante y contemporáneo. ¡Es el momento de elevar tu estilo de vida!",Compra,yes,oasis-urbano-departamento-san-isidro,Oasis Urbano en San Isidro,"Descubre este acogedor departamento en San Isidro, con diseño único y espacios inteligentes. Disfruta de una iluminación natural y un entorno vibrante. Eleva tu estilo de vida hoy."
387499.0,103333.0,Calle Carlos Arrieta 271,"Barranco, Lima",40 m²,1 dorm.,,,1 dorm.  ,"S/ 387,499 - USD 103,333","Creamos porque creemos en la elección de vivir en un lugar que te llene de orgullo. Y que tu hogar no es solo tu casa, sino también tu edificio, tu barrio, tu comunidad. Creemos en un enfoque arquitectónico potente, donde la simpleza, la precisión y la sinceridad de los materiales se unen para crear. espacios verdaderamente habitables. Arrieta271 destaca por sus líneas claras, su materialidad cruda y sus texturas. Un espacio que nos habla del buen barrio, la buena vibra, los buenos vecinos y nuevas historias. Departamentos Loft, Flats y Dúplex de 01 a 03 dormitorios, desde 40m2 hasta 137m2. Rooftop, Área de Parrillas, Gimnasio, Plaza Interna, Lobby, Sala Multiusos, y Estacionamientos. Edificio Pet Friendly y con gas natural.",https://img10.naventcdn.com/avisos/111/00/04/62/48/11/720x532/1459686838.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememvein-arrieta-271-91359215.html,"Menos de S/. 500,000",Menos de 50 m²,,1 dorm.,"Vive en Barranco, donde la arquitectura se fusiona con la comunidad. Descubre un departamento de 40m², con 1 dormitorio en Arrieta271, un edificio Pet Friendly con rooftop, áreas de parrilla y gimnasio. Disfruta de la buena vibra y nuevos comienzos en un lugar auténtico y lleno de historias.",Compra,yes,departamento-barranco-arrieta271,Departamento Pet Friendly en Barranco,"Vive en Barranco en un auténtico departamento de 40m², con 1 dormitorio en Arrieta271. Disfruta de rooftop, áreas de parrilla y gimnasio. ¡Ideal para amantes de las mascotas!"
283000.0,,Av. Canadá 185,"Santa Catalina, La Victoria",34 m²,1 dorm.,,,1 dorm.  ,"S/ 283,000","Grupo Lar, única inmobiliaria en Perú, con presencia en 5 países en simultáneo, presenta su cuarto proyecto: Proyecto Elant, un diseño arquitectónico innovador para todo tipo de familia y pensado en la seguridad que buscas para cada uno de ellos. Date y dales el placer de vivir a sólo unos minutos de los Centros Comerciales de la ciudad: Real Plaza Centro Cívico, Real Plaza Salaverry, La Rambla San Borja y la Zona Comercial de Risso. ¡Y no te preocupes si te hiciste tarde para ir al trabajo! Tenemos una conexión directa con el Centro Financiero de San Isidro. ¡Qué nada te detenga de conocer #Elant.",https://img10.naventcdn.com/avisos/111/01/43/33/98/04/720x532/1493646566.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememvein-elant-143340497.html,"Menos de S/. 500,000",Menos de 50 m²,,1 dorm.,"Descubre Elant, un proyecto innovador por Grupo Lar en Santa Catalina. Disfruta la comodidad de vivir cerca de centros comerciales y con conexión directa al Centro Financiero de San Isidro. Un dormitorio ideal para quienes buscan seguridad y modernidad en un espacio eficiente de 34 m². ¡Experiencia única, calidad garantizada!",Compra,yes,proyecto-elant-grupo-lar-santa-catalina,Descubre Elant,"Vive en Elant, un espacio moderno de 34 m² con un dormitorio. Cercano a centros comerciales y conectado al Centro Financiero de San Isidro. Calidad y seguridad garantizadas para una experiencia única."
323850.0,,"Jr. Alfonso Ugarte & Jr. Arica, San Miguel","San Miguel, San Miguel",44 m²,1 dorm.,,,1 dorm.  ,"S/ 323,850","Obra en curso - 47% vendido! Un proyecto inigualable ubicado en la zona monumental de San Miguel, que elevará el entorno urbano y cuya altura (7 pisos) respeta la arquitectura tradicional del distrito. Ubicado en la intersección de la Av. Arica con el Jr. Alfonso Ugarte, a dos cuadras del malecón y el viaducto Costa Verde, el edificio ""Residencial Villa Magnolia"""" será un referente en la zona, por su calidad y belleza arquitectónica. ""Residencial Villa Magnolia"" se ha diseñado sobre un terreno en esquina de 2, 025 m2, con dos fachadas de 45 metros cada una. Cuenta con Dptos. De 1, 2 y 3 dormitorios, los que han sido diseñados armoniosamente para un máximo aprovechamiento del espacio, por su distribución, ventilación cruzada y gran iluminación natural; están equipados con encimera de 4 hornillas, horno empotrado, campana extractora y terma a gas natural, baños de visita en la mayoría de modelos, finos acabados, lavandería común equipada con lavadoras y secadoras a gas natural operadas con fichas, dos sótanos de estacionamiento, ascensores y 4 cómodas, espaciosas y equipadas areas sociales donde podrá disfrutar de gratos momentos en compañía de sus familiares y amigos. Estará conectada a la red de gas natural, lo que contribuirá con la economía del hogar por su bajo consumo de energía eléctrica, además podrá disfrutar de gran seguridad y tranquilidad, gracias a su sistema de videovigilancia y la red de sensores infrarrojos en todo el perímetro del edificio, la cual estará conectada a una alarma antirrobo. ""Residencial Villa Magnolia, contará con hermosas áreas verdes decorativas, incluidas las bermas exteriores que serán recuperadas para contribuir al mejoramiento del entorno en el distrito de San Miguel.",https://img10.naventcdn.com/avisos/111/00/90/23/20/91/720x532/1474277265.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememefin-villa-magnolia-142582573.html,"Menos de S/. 500,000",Menos de 50 m²,,1 dorm.,"Descubre ""Residencial Villa Magnolia"" en San Miguel, un proyecto encantador con armonioso diseño y amplia iluminación natural. Disfruta de un dormitorio en un entorno seguro, con áreas sociales ideales para momentos especiales. A solo dos cuadras del malecón, eleva tu estilo de vida en un entorno histórico incomparable.",Compra,yes,residencial-villa-magnolia-san-miguel,Residencial Villa Magnolia,"Descubre Villa Magnolia, un proyecto con diseño armonioso y luz natural. A solo dos cuadras del malecón, disfruta de un dormitorio en un entorno seguro con áreas sociales perfectas para tus momentos especiales. Mejora tu estilo de vida en un entorno histórico único."
279011.0,,Jr. Francisco Graña 153,"Santa Catalina, La Victoria",37 m²,1 dorm.,,,1 dorm.  ,"S/ 279,011","Proyecto exclusivo en la Nueva Santa Catalina, a 5 minutos del centro financiero. Date un nuevo inicio, disfruta de un diseño arquitectónico de vanguardia y de las áreas comunes más innovadoras. Vive cerca de San Isidro y de las avenidas principales de la ciudad. Vive en Zendai, armonía residencial.",https://img10.naventcdn.com/avisos/111/01/43/34/21/66/720x532/1493646020.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememvein-zendai-143355942.html,"Menos de S/. 500,000",Menos de 50 m²,,1 dorm.,"Descubre Zendai, la oportunidad perfecta en la Nueva Santa Catalina. A solo 5 minutos del centro financiero, este exclusivo proyecto ofrece un diseño arquitectónico de vanguardia y áreas comunes innovadoras. Vive cerca de San Isidro y principales avenidas. Un dormitorio en 37 m² de armonía residencial.",Compra,yes,zendai-nueva-santa-catalina,Descubre Zendai,Vive la experiencia de Zendai en Nueva Santa Catalina. Disfruta de un diseño vanguardista y áreas comunes innovadoras a solo 5 minutos del centro financiero. Ideal para quienes buscan comodidad y modernidad en una ubicación estratégica.
579900.0,,Calle Martín Napanga 230,"Miraflores, Lima",73 m²,1 dorm.,,,1 dorm.  ,"S/ 579,900","Brisa es un exclusivo proyecto en el corazón de Miraflores, donde la elegancia se encuentra con la modernidad. Este innovador proyecto define el concepto de lujo y confort, ofreciendo un estilo de vida único en uno de los distritos más prestigiosos de Lima. Brisa se encuentra ubicado a pocos metros del Malecón Cisneros, donde podrás realizar actividades al aire libre como paseos en bicicleta, caminatas, running y más.",https://img10.naventcdn.com/avisos/111/01/44/55/82/49/720x532/1485931555.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememefin-brisa-144559221.html,"S/. 500,001 - S/. 1,000,000",50 - 100 m²,,1 dorm.,"Descubre Brisa, un lujoso proyecto en el centro de Miraflores. Con 73 m², 1 dormitorio y cerca al impresionante Malecón Cisneros, vive la modernidad y el confort en uno de los distritos más prestigiosos de Lima. Ideal para un estilo de vida activo y elegante.",Compra,yes,brisa-lujo-miraflores,Lujoso Departamento en Miraflores,"Vive en el corazón de Miraflores con Brisa, un departamento de 73 m² y 1 dormitorio cerca del Malecón Cisneros. Modernidad y confort en uno de los distritos más prestigiosos de Lima. Ideal para un estilo de vida activo y elegante."
165880.0,44000.0,CALLE PORTA 164,"Miraflores, Lima",12 m²,2 dorm.,,,2 dorm.  ,"S/ 165,880 - USD 44,000","Maria elena palacios 9. 1. 4. 7. 7. 8. 0. 9. 8. Encuentra tu espacio perfecto para estacionarte. Estos 02 estacionamientos paralelos de 12. 5 m2 cada uno, se encuentran ubicados uno junto al otro, en el 3er piso del Edificio sky, ubicado en la Calle Porta N° 164, cerca del Parque Kennedy, Wong de Bajada Balta, sunat de Benavides, Ripley, Oechsle, Saga, bancos, cines, supermercados, etc. Este espacio se encuentra estratégicamente situado en una amplia zona de maniobras con portón eléctrico de entrada, garantizando comodidad, facilidad al estacionarte y seguridad 24/7. Aprovecha la creciente demanda de estacionamientos en zonas céntricas, convirtiendo estos espacios es una inversión segura y valiosa. ¡No dejes pasar esta oportunidad de contar con dos estacionamientos en pleno corazón de miraflores¡ precio us $ 44, 000 ( 2 estacionamientos N° 50 y 51) Contáctame para más información y agenda una visita hoy mismo.",https://img10.naventcdn.com/avisos/111/01/45/01/58/75/360x266/1495343312.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-estacionamientos-en-venta-en-el-corazon-de-miraflores-145016003.html,"Menos de S/. 500,000",Menos de 50 m²,,2-3 dorm.,"Descubre dos estacionamientos paralelos en el corazón de Miraflores. Ubicados estratégicamente cerca de Parque Kennedy y supermercados, ofrecen comodidad, seguridad 24/7 y acceso controlado. Una inversión segura en una de las zonas más demandadas de Lima. ¡No pierdas esta oportunidad única! Contáctanos para más información y visita.",Compra,yes,estacionamientos-paralelos-miraflores,Estacionamientos en el Corazón de Miraflores,"Descubre dos estacionamientos en Miraflores cerca del Parque Kennedy, con seguridad 24/7. Inversión segura en una de las zonas más deseadas de Lima. ¡Contáctanos!"
3600000.0,990000.0,En Plena Zona de CC. Trigal - Excelente Para Comercial,"Santiago de Surco, Lima",387 m²,,,,,"S/ 3,600,000 - USD 990,000","Terreno comercial de 387m² con vista A calle - surcoparametros 10 pisosat= 387m2 (12, 90x 30) detalles del terrenolindero Fdo. = 30. 00 mtsLindero Fte. = 12. 90 mtsExtraordinario inmueble de 59 años de antigüedad, Vista a la Calle, en muy buen estado en plena Zona Comercial del cc. El trigal, muy bien ubicado para oportunidad de inversiónzonificación: • cm (Comercio zonal) • Zonificación rdm x cz• Una Plantaideal para: • Restaurantes• Cafeterías • Edificio comercial• Edificio multifamiliaradicionales • Alquiler vigente a Centro Médico de Diálisis, desde el 3 de febrero del 2020 al 2 de febrero del 2027 (7 años) con renta mensual de $5, 500• Hipoteca: bbva",https://img10.naventcdn.com/avisos/111/01/44/70/76/30/360x266/1489013682.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/vecllcin-oportunidad-de-inversion-se-vende-con-inquilino-paga-144707637.html,"Más de S/. 3,000,000",Más de 200 m²,,,"Terreno comercial de 387m² en el corazón de Santiago de Surco, Lima. Ideal para restaurantes, cafeterías o edificaciones comerciales. Con alquiler vigente a un Centro Médico. Oportunidad de inversión en una zona de alta demanda. Zonificación comercial y residencial, ¡no te lo pierdas!",Compra,yes,terreno-comercial-surco-lima,Terreno Comercial en Surco - ¡Inversión Ideal!,Terreno de 387m² en el corazón de Santiago de Surco. Perfecto para restaurantes o edificaciones comerciales. Actualmente alquilado a un centro médico. Gran oportunidad en zona de alta demanda.
